file,start,base_mad,base_rmse,base_bias,base_w5,base_w10,base_r,acc_tp,acc_fp,acc_fn,acc_n_true,acc_n_pred,acc_dice,acc_tp_eb,acc_fp_eb,acc_fn_eb,dec_tp,dec_fp,dec_fn,dec_n_true,dec_n_pred,dec_dice,dec_tp_eb,dec_fp_eb,dec_fn_eb
test16.csv,0,13.903319844806129,22.99272483107887,12.436261016704773,0.616875,0.6747916666666667,,0,0,4,4,0,0.0,2,1,2,1,10,0,1,11,0.5001917913310319,1,3,0
test16.csv,4800,1.2408074633444441,1.4327082724778488,-0.8188825912725493,1.0,1.0,,0,0,0,0,0,,0,0,0,2,3,1,3,5,0.7376839411388356,2,2,1
test17.csv,0,13.903319844806129,22.99272483107887,12.436261016704773,0.616875,0.6747916666666667,,0,0,4,4,0,0.0,2,1,2,1,10,0,1,11,0.5001917913310319,1,3,0
test17.csv,4800,1.2408074633444441,1.4327082724778488,-0.8188825912725493,1.0,1.0,,0,0,0,0,0,,0,0,0,2,3,1,3,5,0.7376839411388356,2,2,1
test18.csv,0,13.903319844806129,22.99272483107887,12.436261016704773,0.616875,0.6747916666666667,,0,0,4,4,0,0.0,2,1,2,1,10,0,1,11,0.5001917913310319,1,3,0
test18.csv,4800,1.2408074633444441,1.4327082724778488,-0.8188825912725493,1.0,1.0,,0,0,0,0,0,,0,0,0,2,3,1,3,5,0.7376839411388356,2,2,1
test19.csv,0,13.903319844806129,22.99272483107887,12.436261016704773,0.616875,0.6747916666666667,,0,0,4,4,0,0.0,2,1,2,1,10,0,1,11,0.5001917913310319,1,3,0
test19.csv,4800,1.2408074633444441,1.4327082724778488,-0.8188825912725493,1.0,1.0,,0,0,0,0,0,,0,0,0,2,3,1,3,5,0.7376839411388356,2,2,1
test20.csv,0,13.903319844806129,22.99272483107887,12.436261016704773,0.616875,0.6747916666666667,,0,0,4,4,0,0.0,2,1,2,1,10,0,1,11,0.5001917913310319,1,3,0
test20.csv,4800,1.2408074633444441,1.4327082724778488,-0.8188825912725493,1.0,1.0,,0,0,0,0,0,,0,0,0,2,3,1,3,5,0.7376839411388356,2,2,1
test21.csv,0,13.903319844806129,22.99272483107887,12.436261016704773,0.616875,0.6747916666666667,,0,0,4,4,0,0.0,2,1,2,1,10,0,1,11,0.5001917913310319,1,3,0
test21.csv,4800,1.2408074633444441,1.4327082724778488,-0.8188825912725493,1.0,1.0,,0,0,0,0,0,,0,0,0,2,3,1,3,5,0.7376839411388356,2,2,1
test22.csv,0,13.903319844806129,22.99272483107887,12.436261016704773,0.616875,0.6747916666666667,,0,0,4,4,0,0.0,2,1,2,1,10,0,1,11,0.5001917913310319,1,3,0
test22.csv,4800,1.2408074633444441,1.4327082724778488,-0.8188825912725493,1.0,1.0,,0,0,0,0,0,,0,0,0,2,3,1,3,5,0.7376839411388356,2,2,1
test23.csv,0,13.903319844806129,22.99272483107887,12.436261016704773,0.616875,0.6747916666666667,,0,0,4,4,0,0.0,2,1,2,1,10,0,1,11,0.5001917913310319,1,3,0
test23.csv,4800,1.2408074633444441,1.4327082724778488,-0.8188825912725493,1.0,1.0,,0,0,0,0,0,,0,0,0,2,3,1,3,5,0.7376839411388356,2,2,1
test24.csv,0,13.903319844806129,22.99272483107887,12.436261016704773,0.616875,0.6747916666666667,,0,0,4,4,0,0.0,2,1,2,1,10,0,1,11,0.5001917913310319,1,3,0
test24.csv,4800,1.2408074633444441,1.4327082724778488,-0.8188825912725493,1.0,1.0,,0,0,0,0,0,,0,0,0,2,3,1,3,5,0.7376839411388356,2,2,1
test25.csv,0,13.903319844806129,22.99272483107887,12.436261016704773,0.616875,0.6747916666666667,,0,0,4,4,0,0.0,2,1,2,1,10,0,1,11,0.5001917913310319,1,3,0
test25.csv,4800,1.2408074633444441,1.4327082724778488,-0.8188825912725493,1.0,1.0,,0,0,0,0,0,,0,0,0,2,3,1,3,5,0.7376839411388356,2,2,1
test26.csv,0,13.903319844806129,22.99272483107887,12.436261016704773,0.616875,0.6747916666666667,,0,0,4,4,0,0.0,2,1,2,1,10,0,1,11,0.5001917913310319,1,3,0
test26.csv,4800,1.2408074633444441,1.4327082724778488,-0.8188825912725493,1.0,1.0,,0,0,0,0,0,,0,0,0,2,3,1,3,5,0.7376839411388356,2,2,1
test27.csv,0,13.903319844806129,22.99272483107887,12.436261016704773,0.616875,0.6747916666666667,,0,0,4,4,0,0.0,2,1,2,1,10,0,1,11,0.5001917913310319,1,3,0
test27.csv,4800,1.2408074633444441,1.4327082724778488,-0.8188825912725493,1.0,1.0,,0,0,0,0,0,,0,0,0,2,3,1,3,5,0.7376839411388356,2,2,1
test28.csv,0,13.903319844806129,22.99272483107887,12.436261016704773,0.616875,0.6747916666666667,,0,0,4,4,0,0.0,2,1,2,1,10,0,1,11,0.5001917913310319,1,3,0
test28.csv,4800,1.2408074633444441,1.4327082724778488,-0.8188825912725493,1.0,1.0,,0,0,0,0,0,,0,0,0,2,3,1,3,5,0.7376839411388356,2,2,1
test29.csv,0,13.903319844806129,22.99272483107887,12.436261016704773,0.616875,0.6747916666666667,,0,0,4,4,0,0.0,2,1,2,1,10,0,1,11,0.5001917913310319,1,3,0
test29.csv,4800,1.2408074633444441,1.4327082724778488,-0.8188825912725493,1.0,1.0,,0,0,0,0,0,,0,0,0,2,3,1,3,5,0.7376839411388356,2,2,1
test30.csv,0,13.903319844806129,22.99272483107887,12.436261016704773,0.616875,0.6747916666666667,,0,0,4,4,0,0.0,2,1,2,1,10,0,1,11,0.5001917913310319,1,3,0
test30.csv,4800,1.2408074633444441,1.4327082724778488,-0.8188825912725493,1.0,1.0,,0,0,0,0,0,,0,0,0,2,3,1,3,5,0.7376839411388356,2,2,1
test31.csv,0,13.903319844806129,22.99272483107887,12.436261016704773,0.616875,0.6747916666666667,,0,0,4,4,0,0.0,2,1,2,1,10,0,1,11,0.5001917913310319,1,3,0
test31.csv,4800,1.2408074633444441,1.4327082724778488,-0.8188825912725493,1.0,1.0,,0,0,0,0,0,,0,0,0,2,3,1,3,5,0.7376839411388356,2,2,1
test32.csv,0,13.903319844806129,22.99272483107887,12.436261016704773,0.616875,0.6747916666666667,,0,0,4,4,0,0.0,2,1,2,1,10,0,1,11,0.5001917913310319,1,3,0
test32.csv,4800,1.2408074633444441,1.4327082724778488,-0.8188825912725493,1.0,1.0,,0,0,0,0,0,,0,0,0,2,3,1,3,5,0.7376839411388356,2,2,1
test33.csv,0,13.903319844806129,22.99272483107887,12.436261016704773,0.616875,0.6747916666666667,,0,0,4,4,0,0.0,2,1,2,1,10,0,1,11,0.5001917913310319,1,3,0
test33.csv,4800,1.2408074633444441,1.4327082724778488,-0.8188825912725493,1.0,1.0,,0,0,0,0,0,,0,0,0,2,3,1,3,5,0.7376839411388356,2,2,1
test34.csv,0,13.903319844806129,22.99272483107887,12.436261016704773,0.616875,0.6747916666666667,,0,0,4,4,0,0.0,2,1,2,1,10,0,1,11,0.5001917913310319,1,3,0
test34.csv,4800,1.2408074633444441,1.4327082724778488,-0.8188825912725493,1.0,1.0,,0,0,0,0,0,,0,0,0,2,3,1,3,5,0.7376839411388356,2,2,1
test35.csv,0,13.903319844806129,22.99272483107887,12.436261016704773,0.616875,0.6747916666666667,,0,0,4,4,0,0.0,2,1,2,1,10,0,1,11,0.5001917913310319,1,3,0
test35.csv,4800,1.2408074633444441,1.4327082724778488,-0.8188825912725493,1.0,1.0,,0,0,0,0,0,,0,0,0,2,3,1,3,5,0.7376839411388356,2,2,1
test36.csv,0,13.903319844806129,22.99272483107887,12.436261016704773,0.616875,0.6747916666666667,,0,0,4,4,0,0.0,2,1,2,1,10,0,1,11,0.5001917913310319,1,3,0
test36.csv,4800,1.2408074633444441,1.4327082724778488,-0.8188825912725493,1.0,1.0,,0,0,0,0,0,,0,0,0,2,3,1,3,5,0.7376839411388356,2,2,1
test37.csv,0,13.903319844806129,22.99272483107887,12.436261016704773,0.616875,0.6747916666666667,,0,0,4,4,0,0.0,2,1,2,1,10,0,1,11,0.5001917913310319,1,3,0
test37.csv,4800,1.2408074633444441,1.4327082724778488,-0.8188825912725493,1.0,1.0,,0,0,0,0,0,,0,0,0,2,3,1,3,5,0.7376839411388356,2,2,1
test38.csv,0,13.903319844806129,22.99272483107887,12.436261016704773,0.616875,0.6747916666666667,,0,0,4,4,0,0.0,2,1,2,1,10,0,1,11,0.5001917913310319,1,3,0
test38.csv,4800,1.2408074633444441,1.4327082724778488,-0.8188825912725493,1.0,1.0,,0,0,0,0,0,,0,0,0,2,3,1,3,5,0.7376839411388356,2,2,1
test39.csv,0,13.903319844806129,22.99272483107887,12.436261016704773,0.616875,0.6747916666666667,,0,0,4,4,0,0.0,2,1,2,1,10,0,1,11,0.5001917913310319,1,3,0
test39.csv,4800,1.2408074633444441,1.4327082724778488,-0.8188825912725493,1.0,1.0,,0,0,0,0,0,,0,0,0,2,3,1,3,5,0.7376839411388356,2,2,1
test40.csv,0,13.903319844806129,22.99272483107887,12.436261016704773,0.616875,0.6747916666666667,,0,0,4,4,0,0.0,2,1,2,1,10,0,1,11,0.5001917913310319,1,3,0
test40.csv,4800,1.2408074633444441,1.4327082724778488,-0.8188825912725493,1.0,1.0,,0,0,0,0,0,,0,0,0,2,3,1,3,5,0.7376839411388356,2,2,1
test41.csv,0,13.903319844806129,22.99272483107887,12.436261016704773,0.616875,0.6747916666666667,,0,0,4,4,0,0.0,2,1,2,1,10,0,1,11,0.5001917913310319,1,3,0
test41.csv,4800,1.2408074633444441,1.4327082724778488,-0.8188825912725493,1.0,1.0,,0,0,0,0,0,,0,0,0,2,3,1,3,5,0.7376839411388356,2,2,1
test42.csv,0,13.903319844806129,22.99272483107887,12.436261016704773,0.616875,0.6747916666666667,,0,0,4,4,0,0.0,2,1,2,1,10,0,1,11,0.5001917913310319,1,3,0
test42.csv,4800,1.2408074633444441,1.4327082724778488,-0.8188825912725493,1.0,1.0,,0,0,0,0,0,,0,0,0,2,3,1,3,5,0.7376839411388356,2,2,1
test43.csv,0,13.903319844806129,22.99272483107887,12.436261016704773,0.616875,0.6747916666666667,,0,0,4,4,0,0.0,2,1,2,1,10,0,1,11,0.5001917913310319,1,3,0
test43.csv,4800,1.2408074633444441,1.4327082724778488,-0.8188825912725493,1.0,1.0,,0,0,0,0,0,,0,0,0,2,3,1,3,5,0.7376839411388356,2,2,1
test44.csv,0,13.903319844806129,22.99272483107887,12.436261016704773,0.616875,0.6747916666666667,,0,0,4,4,0,0.0,2,1,2,1,10,0,1,11,0.5001917913310319,1,3,0
test44.csv,4800,1.2408074633444441,1.4327082724778488,-0.8188825912725493,1.0,1.0,,0,0,0,0,0,,0,0,0,2,3,1,3,5,0.7376839411388356,2,2,1
test45.csv,0,13.903319844806129,22.99272483107887,12.436261016704773,0.616875,0.6747916666666667,,0,0,4,4,0,0.0,2,1,2,1,10,0,1,11,0.5001917913310319,1,3,0
test45.csv,4800,1.2408074633444441,1.4327082724778488,-0.8188825912725493,1.0,1.0,,0,0,0,0,0,,0,0,0,2,3,1,3,5,0.7376839411388356,2,2,1
test46.csv,0,13.903319844806129,22.99272483107887,12.436261016704773,0.616875,0.6747916666666667,,0,0,4,4,0,0.0,2,1,2,1,10,0,1,11,0.5001917913310319,1,3,0
test46.csv,4800,1.2408074633444441,1.4327082724778488,-0.8188825912725493,1.0,1.0,,0,0,0,0,0,,0,0,0,2,3,1,3,5,0.7376839411388356,2,2,1
test47.csv,0,13.903319844806129,22.99272483107887,12.436261016704773,0.616875,0.6747916666666667,,0,0,4,4,0,0.0,2,1,2,1,10,0,1,11,0.5001917913310319,1,3,0
test47.csv,4800,1.2408074633444441,1.4327082724778488,-0.8188825912725493,1.0,1.0,,0,0,0,0,0,,0,0,0,2,3,1,3,5,0.7376839411388356,2,2,1
test48.csv,0,13.903319844806129,22.99272483107887,12.436261016704773,0.616875,0.6747916666666667,,0,0,4,4,0,0.0,2,1,2,1,10,0,1,11,0.5001917913310319,1,3,0
test48.csv,4800,1.2408074633444441,1.4327082724778488,-0.8188825912725493,1.0,1.0,,0,0,0,0,0,,0,0,0,2,3,1,3,5,0.7376839411388356,2,2,1
test49.csv,0,13.903319844806129,22.99272483107887,12.436261016704773,0.616875,0.6747916666666667,,0,0,4,4,0,0.0,2,1,2,1,10,0,1,11,0.5001917913310319,1,3,0
test49.csv,4800,1.2408074633444441,1.4327082724778488,-0.8188825912725493,1.0,1.0,,0,0,0,0,0,,0,0,0,2,3,1,3,5,0.7376839411388356,2,2,1
test50.csv,0,13.903319844806129,22.99272483107887,12.436261016704773,0.616875,0.6747916666666667,,0,0,4,4,0,0.0,2,1,2,1,10,0,1,11,0.5001917913310319,1,3,0
test50.csv,4800,1.2408074633444441,1.4327082724778488,-0.8188825912725493,1.0,1.0,,0,0,0,0,0,,0,0,0,2,3,1,3,5,0.7376839411388356,2,2,1
test51.csv,0,13.903319844806129,22.99272483107887,12.436261016704773,0.616875,0.6747916666666667,,0,0,4,4,0,0.0,2,1,2,1,10,0,1,11,0.5001917913310319,1,3,0
test51.csv,4800,1.2408074633444441,1.4327082724778488,-0.8188825912725493,1.0,1.0,,0,0,0,0,0,,0,0,0,2,3,1,3,5,0.7376839411388356,2,2,1
test52.csv,0,13.903319844806129,22.99272483107887,12.436261016704773,0.616875,0.6747916666666667,,0,0,4,4,0,0.0,2,1,2,1,10,0,1,11,0.5001917913310319,1,3,0
test52.csv,4800,1.2408074633444441,1.4327082724778488,-0.8188825912725493,1.0,1.0,,0,0,0,0,0,,0,0,0,2,3,1,3,5,0.7376839411388356,2,2,1
test53.csv,0,13.903319844806129,22.99272483107887,12.436261016704773,0.616875,0.6747916666666667,,0,0,4,4,0,0.0,2,1,2,1,10,0,1,11,0.5001917913310319,1,3,0
test53.csv,4800,1.2408074633444441,1.4327082724778488,-0.8188825912725493,1.0,1.0,,0,0,0,0,0,,0,0,0,2,3,1,3,5,0.7376839411388356,2,2,1
test54.csv,0,13.903319844806129,22.99272483107887,12.436261016704773,0.616875,0.6747916666666667,,0,0,4,4,0,0.0,2,1,2,1,10,0,1,11,0.5001917913310319,1,3,0
test54.csv,4800,1.2408074633444441,1.4327082724778488,-0.8188825912725493,1.0,1.0,,0,0,0,0,0,,0,0,0,2,3,1,3,5,0.7376839411388356,2,2,1
test55.csv,0,13.903319844806129,22.99272483107887,12.436261016704773,0.616875,0.6747916666666667,,0,0,4,4,0,0.0,2,1,2,1,10,0,1,11,0.5001917913310319,1,3,0
test55.csv,4800,1.2408074633444441,1.4327082724778488,-0.8188825912725493,1.0,1.0,,0,0,0,0,0,,0,0,0,2,3,1,3,5,0.7376839411388356,2,2,1
test56.csv,0,13.903319844806129,22.99272483107887,12.436261016704773,0.616875,0.6747916666666667,,0,0,4,4,0,0.0,2,1,2,1,10,0,1,11,0.5001917913310319,1,3,0
test56.csv,4800,1.2408074633444441,1.4327082724778488,-0.8188825912725493,1.0,1.0,,0,0,0,0,0,,0,0,0,2,3,1,3,5,0.7376839411388356,2,2,1
test57.csv,0,13.903319844806129,22.99272483107887,12.436261016704773,0.616875,0.6747916666666667,,0,0,4,4,0,0.0,2,1,2,1,10,0,1,11,0.5001917913310319,1,3,0
test57.csv,4800,1.2408074633444441,1.4327082724778488,-0.8188825912725493,1.0,1.0,,0,0,0,0,0,,0,0,0,2,3,1,3,5,0.7376839411388356,2,2,1
test58.csv,0,13.903319844806129,22.99272483107887,12.436261016704773,0.616875,0.6747916666666667,,0,0,4,4,0,0.0,2,1,2,1,10,0,1,11,0.5001917913310319,1,3,0
